노래한글,노래영어,피쳐/일본/리믹 한글,피쳐링영어,가수한글,가수영어,멜노래코드,가수코드,발매일,45301,videoid,most-re,앨범자켓,앨범코드,기획사
남보다 못한 사이 ,남보다 못한 사이 ,(Feat. 일홍),(Feat. 일홍),지니어스디,Genius D,31014038,464060,43202,2069,,,https://cdnimg.melon.co.kr/cm/album/images/101/57/430/10157430_org.jpg,10157430,딴지컴퍼니
도시달빛,도시달빛,,,충완,Chung wan,31053610,861257,43223,2048,,,https://cdnimg.melon.co.kr/cm/album/images/101/63/271/10163271_org.jpg,10163271,
Intro: Singularity,Intro: Singularity,,,방탄소년단,BTS,31085236,672375,43238,2033,p8npDG2ulKQ,0,https://cdnimg.melon.co.kr/cm/album/images/101/68/559/10168559_org.jpg,10168559,BIGHIT MUSIC
여행,Travel,,,볼빨간사춘기,BOL4,31093710,792022,43244,2027,,,https://cdnimg.melon.co.kr/cm/album/images/101/70/069/10170069_org.jpg,10170069,쇼파르뮤직
rain bird interlude,rain bird interlude,,,코드 쿤스트,CODE KUNST,31121522,724086,43261,2010,,,https://cdnimg.melon.co.kr/cm/album/images/101/74/756/10174756_org.jpg,10174756,AOMG
너 없인 안 된다,Only one for me,,,비투비,BTOB,31133898,647971,43269,2002,fHQkdIGue3k,133,https://cdnimg.melon.co.kr/cm/album/images/101/75/106/10175106_org.jpg,10175106,큐브엔터테인먼트
Forever Young,Forever Young,,,블랙핑크,BLACKPINK,31131274,995169,43266,2005,-gibBYpzZbI,176,https://cdnimg.melon.co.kr/cm/album/images/101/76/415/10176415_org.jpg,10176415,(주)YG엔터테인먼트
マリーゴールド,Marigold,(매리골드),,아이묭,Aimyon,31236592,1625441,43322,1949,0xSiBpUdW4E,61,https://cdnimg.melon.co.kr/cm/album/images/101/92/741/10192741_org.jpg,10192741,WM Japan
넌 내게 행복을 주던 사람,넌 내게 행복을 주던 사람,,,지니어스디,Genius D,31248842,464060,43328,1943,,,https://cdnimg.melon.co.kr/cm/album/images/101/94/694/10194694_org.jpg,10194694,
josee!,josee!,,,데이먼스이어,Damons year,31249401,1757393,43329,1942,,,https://cdnimg.melon.co.kr/cm/album/images/101/94/744/10194744_org.jpg,10194744,Akashic Records
계단말고 엘리베이터,Elevator,,,임영웅,Lim Young Woong,31254010,994944,43332,1939,,,https://cdnimg.melon.co.kr/cm/album/images/101/95/495/10195495_org.jpg,10195495,물고기뮤직
Euphoria,Euphoria,,,방탄소년단,BTS,31266282,672375,43336,1935,,,https://cdnimg.melon.co.kr/cm/album/images/101/97/480/10197480_org.jpg,10197480,BIGHIT MUSIC
Serendipity,Serendipity, - Full Length Edition, - Full Length Edition,방탄소년단,BTS,31266295,672375,43336,1935,,,https://cdnimg.melon.co.kr/cm/album/images/101/97/480/10197480_org.jpg,10197480,BIGHIT MUSIC
Filter,Filter,,,방탄소년단,BTS,32399827,672375,43882,1389,,,https://cdnimg.melon.co.kr/cm/album/images/101/97/480/10197480_org.jpg,10377346,BIGHIT MUSIC
Trip,Trip,(feat. 한나),(feat. Hannah),릴러말즈,Leellamarz,31295312,967229,43353,1918,TBiNR9yhnaQ,0,https://cdnimg.melon.co.kr/cm/album/images/102/02/362/10202362_org.jpg,10202362,STRAD
가을 타나 봐,Fall in Fall,,,바이브,VIBE,31314144,160080,43361,1910,EIQNCiIZQRg,,https://cdnimg.melon.co.kr/cm/album/images/102/05/439/10205439_org.jpg,10205439,메이저나인
하루도 그대를 사랑하지 않은 적이 없었다,There has never been a day I haven't loved you,,,임창정,Lim Changjung,31316695,1142,43362,1909,,,https://cdnimg.melon.co.kr/cm/album/images/102/05/805/10205805_org.jpg,10205805,
RISE,RISE,(feat. The Word Alive),(feat. The Word Alive),"리그오브레전드(글리치몹, 마코)","The Glitch Mob, Mako & The Word Alive",31327952,2006592,43372,1899,,,https://cdnimg.melon.co.kr/cm/album/images/102/07/673/10207673_org.jpg,,
Always Remember Us This Way,Always Remember Us This Way,,,레이디 가가,Lady Gaga,31338899,253688,43378,1893,,,https://cdnimg.melon.co.kr/cm/album/images/102/09/384/10209384_org.jpg,10209384,A Star is Born OST
첫사랑,Amor,,,백아,Baek A,31343875,2113114,43384,1887,5lQrf60gxNI,126,https://cdnimg.melon.co.kr/cm/album/images/102/10/149/10210149_org.jpg,10210149,Baek A
기차,Train,,,충완,Chung wan,31360894,861257,43390,1881,,,https://cdnimg.melon.co.kr/cm/album/images/102/12/845/10212845_org.jpg,10212845,
분홍길,분홍길,(Feat. 덕스훈트)(Album Ver.),(Feat. 덕스훈트)(Album Ver.),충완,Chung wan,31360896,861257,43390,1881,,,https://cdnimg.melon.co.kr/cm/album/images/102/12/845/10212845_org.jpg,10212845,
니가 왜 거기서 나와,니가 왜 거기서 나와,(Narr. 고은아),(feat. 고은아),영탁,YOUNGTAK,31368699,753762,43394,1877,,,https://cdnimg.melon.co.kr/cm/album/images/102/14/084/10214084_org.jpg,10214084,(주)밀라그로
너를 만나,Me After You,,,폴킴,Paul Kim,31388145,752425,43402,1869,,,https://cdnimg.melon.co.kr/cm/album/images/102/17/134/10217134_org.jpg,10217134,
POP/STARS,,"(feat. 매디슨 비어, (여자)아이들 & 자이라 번스)",,케이디에이,K/DA,31399963,2137482,43408,1863,,,https://cdnimg.melon.co.kr/cm/album/images/102/18/827/10218827_org.jpg,,
Sunflower,Sunflower, - 스파이더맨: 뉴 유니버스, - Spider-Man: Into the Spider-Verse,"포스트 말론, 스웨 리","Post Malone, Swae Lee",31496476,882778,43448,1823,,,https://cdnimg.melon.co.kr/cm/album/images/102/33/384/10233384_org.jpg,10233384,Universal Records
명동콜링,명동콜링,,,카더가든,"CAR, THE GARDEN ",31496488,735506,43449,1822,,,https://cdnimg.melon.co.kr/cm/album/images/102/33/385/10233385_org.jpg,,
미안해 사랑해서,미안해 사랑해서,(Feat. 이진희),(Feat. 이진희),지니어스디,Genius D,31497658,464060,43451,1820,,,https://cdnimg.melon.co.kr/cm/album/images/102/33/513/10233513_org.jpg,10233513,지니어스튜디오
다시 나로 ,다시 나로 ,(Feat. J-Yun),(Feat. J-Yun),충완,Chung wan,31514313,861257,43460,1811,,,https://cdnimg.melon.co.kr/cm/album/images/102/35/931/10235931_org.jpg,10235931,
1과 1사이,1과 1사이,(Feat. 영소울)(Remaster Ver.),(Feat. Young Soul)(Remaster Ver.),충완,Chung wan,31514314,861257,43460,1811,,,https://cdnimg.melon.co.kr/cm/album/images/102/35/931/10235931_org.jpg,10235931,
Say My Name,Say My Name,,,에이티즈,ATEEZ,31547762,2398260,43480,1791,,,https://cdnimg.melon.co.kr/cm/album/images/102/40/858/10240858_org.jpg,10240858,"KQ Entertainment, Stone Music Entertainment"
"기다린 만큼, 더",Till the End of Time,,,카더가든,"CAR, THE GARDEN ",31583085,735506,43491,1780,,,https://cdnimg.melon.co.kr/cm/album/images/102/46/319/10246319_org.jpg,,
잊지마,잊지마,,,충완,Chung wan,31601171,861257,43507,1764,,,https://cdnimg.melon.co.kr/cm/album/images/102/49/422/10249422_org.jpg,10249422,
팩트,FACT,,,코요태,KOYOTE,31602055,100022,37561,7710,,,https://cdnimg.melon.co.kr/cm/album/images/102/49/601/10249601_org.jpg,,
우리의 꿈,Our Dream,,,코요태,KOYOTE,31602061,100022,43504,1767,5eFAfq_DSKQ,7,https://cdnimg.melon.co.kr/cm/album/images/102/49/601/10249601_org.jpg,10249601,KYT엔터테인먼트
오늘 밤에,Love tonight,,,홍진영,Hong Jin Young,31655897,418700,43532,1739,,,https://cdnimg.melon.co.kr/cm/album/images/102/59/010/10259010_org.jpg,10259010,
목포행 완행열차,목포행 완행열차,,,장윤정,Jang Yoon Jeong,31657932,22836,43536,1735,,,https://cdnimg.melon.co.kr/cm/album/images/102/59/403/10259403_org.jpg,10259403,"아이오케이 컴퍼니, 티엔엔터"
사랑 참,사랑참,,,장윤정,Jang Yoon Jeong,31657937,22836,43536,1735,,,https://cdnimg.melon.co.kr/cm/album/images/102/59/403/10259403_org.jpg,10259403,"아이오케이 컴퍼니, 티엔엔터"
투게더!,TOGETHER!,,,잔나비,JANNABI,31666411,772253,43537,1734,1HfsK4rzr5s,,https://cdnimg.melon.co.kr/cm/album/images/102/60/858/10260858_org.jpg,10260858,페포니 뮤직
주저하는 연인들을 위해,for lovers who hesitate,,,잔나비,JANNABI,31666417,772253,43537,1734,GpQ222I1ULc,181,https://cdnimg.melon.co.kr/cm/album/images/102/60/858/10260858_org.jpg,10260858,페포니 뮤직
Don’t Know What to Do,Don’t Know What to Do,,,블랙핑크,BLACKPINK,31717823,995169,43560,1711,,,https://cdnimg.melon.co.kr/cm/album/images/102/70/288/10270288_org.jpg,10270288,(주)YG엔터테인먼트
한 많은 대동강,Bitter Daedong River,,,송가인,Song Ga In,31719671,1701869,43560,1711,,,https://cdnimg.melon.co.kr/cm/album/images/102/70/630/10270630_org.jpg,10270630,㈜티조컬처앤컨텐츠
악몽,Nightmare,,,애쉬 아일랜드,ASH ISLAND,31724057,2112495,43563,1708,,,https://cdnimg.melon.co.kr/cm/album/images/102/71/429/10271429_org.jpg,10271429,Ambition Musik
yours,yours,,,데이먼스 이어,Damons year,31726704,1757393,43565,1706,,,https://cdnimg.melon.co.kr/cm/album/images/102/71/978/10271978_org.jpg,10271978,Akashic Records
Boy With Luv,Boy With Luv,(feat. 할시),(feat. Halsey),방탄소년단,BTS,31737197,672375,43567,1704,,,https://cdnimg.melon.co.kr/cm/album/images/102/73/641/10273641_org.jpg,10273641,BIGHIT MUSIC
나무,Tree,,,카더가든,"Car, the garden",31742666,735506,43571,1700,cHkDZ1ekB9U,,https://cdnimg.melon.co.kr/cm/album/images/102/74/611/10274611_org.jpg,10274611,"(유)더파이브문화산업전문회사, 두루두루 아티스트 컴퍼니"
영동 부르스,영동 부르스,,,송가인,Song Ga In,31751351,1701869,43574,1697,,,https://cdnimg.melon.co.kr/cm/album/images/102/76/176/10276176_org.jpg,10276176,
꿀벌,Honey Bee,,,라산 (한라산),Rattsan,31752910,438940,43577,1694,,,https://cdnimg.melon.co.kr/cm/album/images/102/76/547/10276547_org.jpg,,
진정인가요,Sincerity,,,"송가인, 김소유","Song Ga In, KIM SO U",31764306,1701869,43581,1690,,,https://cdnimg.melon.co.kr/cm/album/images/102/78/759/10278759_org.jpg,10278759,㈜티조컬처앤컨텐츠
썸디야 ,some di ya,,,충완,Chung wan,31767985,861257,43585,1686,,,https://cdnimg.melon.co.kr/cm/album/images/102/79/424/10279424_org.jpg,10279424,
무명배우,무명배우,,,송가인,Song Ga In,31773569,1701869,43587,1684,,,https://cdnimg.melon.co.kr/cm/album/images/102/80/596/10280596_org.jpg,10280596,㈜티조컬처앤컨텐츠
와르르 ♥,WA-R-R,,,콜드,Colde,31843000,1183063,43616,1655,,,https://cdnimg.melon.co.kr/cm/album/images/102/92/745/10292745_org.jpg,10292745,WAVY
오늘도 빛나는 너에게,To You My Light,(Feat.이라온),(feat. Lee Raon),마크툽,Maktub,31853557,566431,43625,1646,,,https://cdnimg.melon.co.kr/cm/album/images/102/94/603/10294603_org.jpg,10294603,(주)MAKTUB Company
UTOPIA,UTOPIA,,,에이티즈,ATEEZ,31856950,2398260,43626,1645,,,https://cdnimg.melon.co.kr/cm/album/images/102/95/279/10295279_org.jpg,10295279,"KQ Entertainment, Stone Music Entertainment"
WAVE,WAVE,,,에이티즈,ATEEZ,31856953,2398260,43626,1645,FIInyEWWW-s,28,https://cdnimg.melon.co.kr/cm/album/images/102/95/279/10295279_org.jpg,10295279,"KQ Entertainment, Stone Music Entertainment"
AURORA,AURORA,,,에이티즈,ATEEZ,31856954,2398260,43626,1645,,,https://cdnimg.melon.co.kr/cm/album/images/102/95/279/10295279_org.jpg,10295279,"KQ Entertainment, Stone Music Entertainment"
술이 문제야,Drunk on Love,,,"장혜진, 윤민수(바이브)","Jang Hye Jin, YUN MIN SOO",31870517,5675,43634,1637,,,https://cdnimg.melon.co.kr/cm/album/images/102/97/571/10297571_org.jpg,10297571,젤리피쉬 엔터테인먼트
괜찮아도 괜찮아,That's okay,,,디오,D.O.,31893681,672853,43647,1624,,,https://cdnimg.melon.co.kr/cm/album/images/103/01/811/10301811_org.jpg,10301811,SM ENTERTAINMENT
평행선,Parallel,,,문희옥,Moon Hee Ok,31918235,1199,43657,1614,,,https://cdnimg.melon.co.kr/cm/album/images/103/05/694/10305694_org.jpg,10305694,루체엔터테인먼트(주)
한 페이지가 될 수 있게,Time of Our Life,,,데이식스,DAY6,31927275,894864,43661,1610,vnS_jn2uibs,2,https://cdnimg.melon.co.kr/cm/album/images/103/07/346/10307346_org.jpg,10307346,(주)JYP엔터테인먼트
The Search,The Search,,,엔에프,NF,31947597,781328,43672,1599,,,https://cdnimg.melon.co.kr/cm/album/images/103/10/913/10310913_org.jpg,10310913,NF Real Music
Santa Claus Is Comin' to Town,Santa Claus Is Comin' to Town,,,머라이어 캐리,Mariah Carey,15247,2274,43770,1501,,,https://cdnimg.melon.co.kr/cm2/album/images/000/00/829/829_org.jpg,,
All I Want for Christmas Is You,All I Want for Christmas Is You,,,머라이어 캐리,Mariah Carey,14776,2274,43770,1501,aAkMkVFwAoo,,https://cdnimg.melon.co.kr/cm2/album/images/000/00/829/829_org.jpg,829,Columbi
I'll Be Missing You,I'll Be Missing You,"(feat. Faith Evans, 112)","(feat. Faith Evans, 112)",피 디디,Puff Daddy,5127567,5127567,38055,7216,,,https://cdnimg.melon.co.kr/cm2/album/images/001/64/991/164991_20220316150255_org.jpg,164991,
Snowman,Snowman,,,시아,Sia,30717645,54103,44925,346,gset79KMmt0,,https://cdnimg.melon.co.kr/cm2/album/images/101/07/511/10107511_20230102164649_org.jpg,10107511,"Monkey Puzzle, Atlantic"
Dance Monkey,Dance Monkey,,,톤즈 앤 아이,Tones And I,31979846,2742009,45212,59,,,https://cdnimg.melon.co.kr/cm2/album/images/103/16/394/10316394_org.jpg,,
당신이어서,당신이어서,,,조항조,Jo Hang Jo,31999628,1165,43504,1767,,,https://cdnimg.melon.co.kr/cm2/album/images/103/19/801/10319801_org.jpg,,
흔들리는 꽃들 속에서 네 샴푸향이 느껴진거야,Your Shampoo Scent In The Flowers,,,장범준,Jang Beom June,32003395,648551,43700,1571,,,https://cdnimg.melon.co.kr/cm2/album/images/103/20/500/10320500_org.jpg,10320500,"Stone Music Entertainment, 삼화네트웍스"
Cruel Summer,Cruel Summer,,,테일러 스위프트,Taylor Swift,32006701,325867,43700,1571,ic8j13piAhQ,0,https://cdnimg.melon.co.kr/cm2/album/images/103/21/126/10321126_org.jpg,10321126,Taylor Swift
Circles,Circles,,,포스트 말론,Post Malone,32033883,882778,43714,1557,,,https://cdnimg.melon.co.kr/cm2/album/images/103/26/561/10326561_org.jpg,10326561,Republic Records
Pretender,Pretender,,,오피셜 히게단디즘,OFFICIAL HIGE DANDISM,32039117,839372,43719,1552,TQ8WlA2GXbk,0,https://cdnimg.melon.co.kr/cm2/album/images/103/27/667/10327667_org.jpg,10327667,PONY CANYON INC.
한잔해,한잔해,,,박군,박군,32046028,2746535,43725,1546,,,https://cdnimg.melon.co.kr/cm2/album/images/103/28/889/10328889_20210325105936_org.jpg,,
Memories,Memories,,,마룬 5,Maroon 5,32055419,107721,43728,1543,,,https://cdnimg.melon.co.kr/cm2/album/images/103/30/593/10330593_20210611111519_org.jpg,10330593,Interscope Records*
"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지","How can I love the heartbreak, you're the one I love",,,악뮤,AKMU,32061975,838654,43733,1538,m3DZsBw5bnE,224,https://cdnimg.melon.co.kr/cm2/album/images/103/31/947/10331947_org.jpg,10331947,(주)YG엔터테인먼트
"10,000 Hours","10,000 Hours",,,"댄 앤 셰이, 저스틴 비버","Dan + Shay, Justin Bieber",32077713,1024490,44421,850,,,https://cdnimg.melon.co.kr/cm2/album/images/103/35/111/10335111_20210817103453_org.jpg,10335111,Warner Music Nashville
WIN,WIN,,,에이티즈,ATEEZ,32083478,2398260,43746,1525,,,https://cdnimg.melon.co.kr/cm2/album/images/103/36/251/10336251_org.jpg,10336251,"KQ Entertainment, Stone Music Entertainment"
곳,Place,,,충완,Chung wan,32083575,861257,43748,1523,,,https://cdnimg.melon.co.kr/cm2/album/images/103/36/271/10336271_org.jpg,10336271,
YELLOW,YELLOW,,,림킴,LIM KIM,32095785,643851,43753,1518,,,https://cdnimg.melon.co.kr/cm2/album/images/103/38/494/10338494_org.jpg,,
Love poem,Love poem,,,아이유,IU,32143487,261143,43770,1501,,,https://cdnimg.melon.co.kr/cm2/album/images/103/46/650/10346650_org.jpg,10346650,카카오엔터테인먼트
Blueming,Blueming,,,아이유,IU,32183386,261143,43787,1484,,,https://cdnimg.melon.co.kr/cm2/album/images/103/46/650/10346650_org.jpg,10346650,카카오엔터테인먼트
Last Christmas,Last Christmas,,,왬!,Wham!,32156032,103599,43777,1494,,,https://cdnimg.melon.co.kr/cm2/album/images/103/48/764/10348764_org.jpg,10348764,Sony Music CG
Make It To Christmas,Make It To Christmas,,,알레시아 카라,Alessia Cara,32160237,860988,43777,1494,,,https://cdnimg.melon.co.kr/cm2/album/images/103/49/552/10349552_org.jpg,,
이루리,As You Wish,,,우주소녀,WJSN,32185128,943959,43788,1483,,,https://cdnimg.melon.co.kr/cm2/album/images/103/53/510/10353510_org.jpg,10353510,스타쉽 엔터테인먼트
블링블링,블링블링,,,김연자,Kim Yon Ja,32213578,1021,45233,38,,,https://cdnimg.melon.co.kr/cm2/album/images/103/57/126/10357126_org.jpg,,
너의 번호를 누르고,Dial Your Number,(Prod. 영화처럼),,#안녕,An Nyeong,32224166,1024489,43799,1472,,,https://cdnimg.melon.co.kr/cm2/album/images/103/59/126/10359126_org.jpg,10359126,니즈먼트
Square (2017),Square (2017),,,백예린,Yerin Baek,32243273,698776,43809,1462,,,https://cdnimg.melon.co.kr/cm2/album/images/103/62/776/10362776_20191210144641_org.jpg,10362776,블루바이닐
Bad Boy,Bad Boy,,,레드벨벳,Red Velvet,30864993,780066,43129,2142,,,https://cdnimg.melon.co.kr/cm2/album/images/103/68/053/10368053_20191223155246_org.jpg,10134032,SM Entertainment
Psycho,Psycho,,,레드벨벳,Red Velvet,32273582,780066,43822,1449,,,https://cdnimg.melon.co.kr/cm2/album/images/103/68/053/10368053_20191223155246_org.jpg,10368053,SM ENTERTAINMENT
Warriors,Warriors,,,이매진 드래곤스,Imagine Dragons,32310732,635412,43841,1430,,,https://cdnimg.melon.co.kr/cm2/album/images/103/74/601/10374601_20200110135834_org.jpg,,
아무노래,Any song,,,지코,ZICO,32313543,602056,43843,1428,,,https://cdnimg.melon.co.kr/cm2/album/images/103/75/118/10375118_20200113150502_org.jpg,10375118,KOZ 엔터테인먼트
너의 하루는 좀 어때,너의 하루는 좀 어때,,,거미,Gummy,32315692,30358,43844,1427,,,https://cdnimg.melon.co.kr/cm2/album/images/103/75/675/10375675_20200114151552_org.jpg,,
보릿고개,Period of spring poverty,,,정동원,Jeong Dong Won,32323331,2749421,43699,1572,,,https://cdnimg.melon.co.kr/cm2/album/images/103/77/157/10377157_20200117113740_org.jpg,,
바램,Hopeless Romantic,,,임영웅,Lim Young Woong,32323330,994944,43847,1424,,,https://cdnimg.melon.co.kr/cm2/album/images/103/77/157/10377157_20200117113740_org.jpg,10377157,
태클을 걸지마,Don't set a tackle,,,김호중,Kim Ho Joong,32323332,720018,43847,1424,,,https://cdnimg.melon.co.kr/cm2/album/images/103/77/157/10377157_20200117113740_org.jpg,10377157,"TV CHOSUN, ㈜쇼플레이"
진또배기,Jinttopagi,,,이찬원,Lee Chanwon,32323333,2763924,43847,1424,,,https://cdnimg.melon.co.kr/cm2/album/images/103/77/157/10377157_20200117113740_org.jpg,,
Inner Child,Inner Child,,,방탄소년단,BTS,32399833,672375,43882,1389,nt4f4pPCEFs,0,https://cdnimg.melon.co.kr/cm2/album/images/103/77/346/10377346_20200221153622_org.jpg,10377346,BIGHIT MUSIC
친구,Friends,,,방탄소년단,BTS,32399834,672375,43882,1389,,,https://cdnimg.melon.co.kr/cm2/album/images/103/77/346/10377346_20200221153622_org.jpg,10377346,BIGHIT MUSIC
막걸리 한잔,Drink Makgeolli,,,영탁,YOUNGTAK,32341095,753762,43860,1411,,,https://cdnimg.melon.co.kr/cm2/album/images/103/80/994/10380994_20200130104559_org.jpg,10380994,
시작,시작,,,가호,Gaho,32345931,13494,43862,1409,,,https://cdnimg.melon.co.kr/cm2/album/images/103/81/712/10381712_20200131110358_org.jpg,10381712,주식회사 블렌딩
일편단심 민들레야,Single-minded dandelion,,,임영웅,Lim Young Woong,32362652,994944,43868,1403,,,https://cdnimg.melon.co.kr/cm2/album/images/103/85/603/10385603_20200207102907_org.jpg,10385603,
3 O'Clock Things,3 O'Clock Things,,,에이제이알,AJR,33371424,770539,44281,990,,,https://cdnimg.melon.co.kr/cm2/album/images/103/88/119/10388119_20210325113916_org.jpg,10388119,Black Butter
그때 그 아인,"Someday, The Boy",,,김필,Kim feel,32377231,561051,43876,1395,qho6wWlsANw,190,https://cdnimg.melon.co.kr/cm2/album/images/103/88/581/10388581_20200214160016_org.jpg,10388581,주식회사 블렌딩
마음을 드려요,Give You My Heart,,,아이유,IU,32378104,261143,43876,1395,,,https://cdnimg.melon.co.kr/cm2/album/images/103/88/744/10388744_20200214175740_org.jpg,10388744,
Heartbreak Anniversary,Heartbreak Anniversary,,,기브온,Giveon,32392747,2755783,43882,1389,,,https://cdnimg.melon.co.kr/cm2/album/images/103/91/179/10391179_20210312104222_org.jpg,10391179,Epi
